"Periodo","Mes","Codigo_departamento","Departamento","Codigo_municipio","Municipio","Nombre_comercial","Bandera","Direccion","Producto","Precio","Estado"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO AUTOMOTRIZ EXITO CALLE 80","MOBIL","Cra 59 A No. 79-30","GASOLINA CORRIENTE OXIGENADA","9.140","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO EXITO NORTE","MOBIL","CALLE 175 No. 22-13","GASOLINA CORRIENTE OXIGENADA","9.170","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO EXITO NORTE","MOBIL","CALLE 175 No. 22-13","BIODIESEL EXTRA","9.000","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO EXITO NORTE","MOBIL","CALLE 175 No. 22-13","GASOLINA EXTRA OXIGENADA","16.260","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO TERPEL LAS PALMAS","TERPEL","CARRERA 68 No. 17-65","GASOLINA CORRIENTE OXIGENADA","8.760","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO TERPEL LAS PALMAS","TERPEL","CARRERA 68 No. 17-65","BIODIESEL EXTRA","8.690","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO PRIMERA DE MAYO","TERPEL","TRANSVERSAL 72 No. 35-09 SUR","BIODIESEL EXTRA","8.750","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO PRIMERA DE MAYO","TERPEL","TRANSVERSAL 72 No. 35-09 SUR","GASOLINA CORRIENTE OXIGENADA","8.970","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO PRIMERA DE MAYO","TERPEL","TRANSVERSAL 72 No. 35-09 SUR","GASOLINA EXTRA OXIGENADA","16.190","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO PRIMERA DE MAYO","TERPEL","TRANSVERSAL 72 No. 35-09 SUR","BIODIESEL EXTRA","8.750","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO PRIMERA DE MAYO","TERPEL","TRANSVERSAL 72 No. 35-09 SUR","BIODIESEL EXTRA","8.950","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO PRIMERA DE MAYO","TERPEL","TRANSVERSAL 72 No. 35-09 SUR","GASOLINA CORRIENTE OXIGENADA","9.090","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO PRIMERA DE MAYO","TERPEL","TRANSVERSAL 72 No. 35-09 SUR","GASOLINA EXTRA OXIGENADA","15.820","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO PRIMERA DE MAYO","TERPEL","TRANSVERSAL 72 No. 35-09 SUR","GASOLINA CORRIENTE OXIGENADA","8.970","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO PRIMERA DE MAYO","TERPEL","TRANSVERSAL 72 No. 35-09 SUR","GASOLINA EXTRA OXIGENADA","16.090","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","COMERCIAL AVANADE S.A.S.","PETROMIL","CARRERA 86 BIS No. 45-57 SUR","BIODIESEL EXTRA","8.022","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS TEJARITO","MOBIL","CALLE 64 No. 113C-30","GASOLINA CORRIENTE OXIGENADA","9.367","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS TEJARITO","MOBIL","CALLE 64 No. 113C-30","BIODIESEL EXTRA","9.148","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO MILENIUM GAS KENNEDY","TEXACO","AVENIDA CALLE 43 SUR No. 78P - 17","GASOLINA EXTRA OXIGENADA","16.460","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO MILENIUM GAS KENNEDY","TEXACO","AVENIDA CALLE 43 SUR No. 78P - 17","GASOLINA CORRIENTE OXIGENADA","9.120","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO MILENIUM GAS KENNEDY","TEXACO","AVENIDA CALLE 43 SUR No. 78P - 17","BIODIESEL EXTRA","8.900","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL LA FLORESTA","TEXACO","AVENIDA 68 No. 97-55","GASOLINA EXTRA OXIGENADA","16.750","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL LA FLORESTA","TEXACO","AVENIDA 68 No. 97-55","GASOLINA CORRIENTE OXIGENADA","9.560","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL LA FLORESTA","TEXACO","AVENIDA 68 No. 97-55","BIODIESEL EXTRA","9.580","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL LA FLORESTA","TEXACO","AVENIDA 68 No. 97-55","GASOLINA CORRIENTE OXIGENADA","9.560","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL LA FLORESTA","TEXACO","AVENIDA 68 No. 97-55","GASOLINA EXTRA OXIGENADA","16.350","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL LA FLORESTA","TEXACO","AVENIDA 68 No. 97-55","BIODIESEL EXTRA","9.580","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","LADRILLERA SANTAFE PLANTA USME","TEXACO","Km.7 Vía Usme No.63-10","BIODIESEL EXTRA","8.122","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","FLOTA LA MACARENA S A","MOBIL","Calle 17 No. 113 ? 26","BIODIESEL EXTRA","9.152","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","FLOTA LA MACARENA S A","MOBIL","Calle 17 No. 113 ? 26","GASOLINA CORRIENTE OXIGENADA","8.979","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO SANTA LUCIA BTA","TERPEL","CARRERA 13F NO. 55A-59 SUR","GASOLINA CORRIENTE OXIGENADA","8.987","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO SANTA LUCIA BTA","TERPEL","CARRERA 13F NO. 55A-59 SUR","BIODIESEL EXTRA","8.747","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO COUNTRY CLUB DE BOGOTA","TEXACO","CLL 127 C N 15 - 02","GASOLINA CORRIENTE OXIGENADA","9.190","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO COUNTRY CLUB DE BOGOTA","TEXACO","CLL 127 C N 15 - 02","GASOLINA EXTRA OXIGENADA","15.950","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","BIOMAX INVERNIZA","BIOMAX","TRANSVERSAL 73A No. 82H-55","BIODIESEL EXTRA","8.795","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","BIOMAX INVERNIZA","BIOMAX","TRANSVERSAL 73A No. 82H-55","GASOLINA CORRIENTE OXIGENADA","9.095","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","COMBUSTIBLES VENECIA SAS No 1","MOBIL","AVENIDA CARRERA 68 No. 43-67 SUR","BIODIESEL EXTRA","8.690","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","COMBUSTIBLES VENECIA SAS No 1","MOBIL","AVENIDA CARRERA 68 No. 43-67 SUR","GASOLINA CORRIENTE OXIGENADA","8.760","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS TOROGAS SOSIEGO","MOBIL","CRA 10 No. 27-05 SUR","BIODIESEL EXTRA","9.080","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS TOROGAS SOSIEGO","MOBIL","CRA 10 No. 27-05 SUR","GASOLINA CORRIENTE OXIGENADA","9.300","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS TOROGAS SOSIEGO","MOBIL","CRA 10 No. 27-05 SUR","GASOLINA EXTRA OXIGENADA","16.200","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS TOROGAS SOSIEGO","MOBIL","CRA 10 No. 27-05 SUR","BIODIESEL EXTRA","9.080","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS TOROGAS SOSIEGO","MOBIL","CRA 10 No. 27-05 SUR","GASOLINA EXTRA OXIGENADA","15.800","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS TOROGAS SOSIEGO","MOBIL","CRA 10 No. 27-05 SUR","GASOLINA CORRIENTE OXIGENADA","9.300","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","SERVICIOS CONTINENTAL LTDA","MOBIL","AVENIDA CALLE 80 No 90A 17","GASOLINA EXTRA OXIGENADA","15.500","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","SERVICIOS CONTINENTAL LTDA","MOBIL","AVENIDA CALLE 80 No 90A 17","GASOLINA CORRIENTE OXIGENADA","8.947","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","SERVICIOS CONTINENTAL LTDA","MOBIL","AVENIDA CALLE 80 No 90A 17","BIODIESEL EXTRA","8.765","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS POLO NQS 80","MOBIL","Avenida Carrera 30 No. 80-55","GASOLINA EXTRA OXIGENADA","16.299","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS POLO NQS 80","MOBIL","Avenida Carrera 30 No. 80-55","GASOLINA CORRIENTE OXIGENADA","9.099","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS POLO NQS 80","MOBIL","Avenida Carrera 30 No. 80-55","BIODIESEL EXTRA","8.799","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACIÓN DE SERVICIO AMERICAS 2","TERPEL","CARRERA 54 No 5C - 91","BIODIESEL EXTRA","9.335","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACIÓN DE SERVICIO AMERICAS 2","TERPEL","CARRERA 54 No 5C - 91","GASOLINA CORRIENTE OXIGENADA","9.537","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS PUENTE ARANDA","PETROBRAS","AvenidaCarrera 50 No. 19  32","GASOLINA CORRIENTE OXIGENADA","9.530","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS PUENTE ARANDA","PETROBRAS","AvenidaCarrera 50 No. 19  32","BIODIESEL EXTRA","9.340","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS PUENTE ARANDA","PETROBRAS","AvenidaCarrera 50 No. 19  32","GASOLINA EXTRA OXIGENADA","17.210","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS PUENTE ARANDA","PETROBRAS","AvenidaCarrera 50 No. 19  32","GASOLINA CORRIENTE OXIGENADA","9.530","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS PUENTE ARANDA","PETROBRAS","AvenidaCarrera 50 No. 19  32","GASOLINA EXTRA OXIGENADA","16.810","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS PUENTE ARANDA","PETROBRAS","AvenidaCarrera 50 No. 19  32","BIODIESEL EXTRA","9.340","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO DISTRACOM SUBA LAUREL","PETROBRAS","CALLE 146 A No. 95B-67","BIODIESEL EXTRA","8.780","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO DISTRACOM SUBA LAUREL","PETROBRAS","CALLE 146 A No. 95B-67","GASOLINA CORRIENTE OXIGENADA","8.880","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO DISTRACOM SUBA LAUREL","PETROBRAS","CALLE 146 A No. 95B-67","GASOLINA CORRIENTE OXIGENADA","8.890","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO DISTRACOM SUBA LAUREL","PETROBRAS","CALLE 146 A No. 95B-67","BIODIESEL EXTRA","8.770","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS CIUDAD DE CALI","PETROBRAS","TRANSVERSAL 85 No.65-43","BIODIESEL EXTRA","9.250","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS CIUDAD DE CALI","PETROBRAS","TRANSVERSAL 85 No.65-43","GASOLINA EXTRA OXIGENADA","16.400","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS CIUDAD DE CALI","PETROBRAS","TRANSVERSAL 85 No.65-43","GASOLINA CORRIENTE OXIGENADA","9.500","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS CIUDAD DE CALI","PETROBRAS","TRANSVERSAL 85 No.65-43","GASOLINA EXTRA OXIGENADA","16.800","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS CIUDAD DE CALI","PETROBRAS","TRANSVERSAL 85 No.65-43","BIODIESEL EXTRA","9.250","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS CIUDAD DE CALI","PETROBRAS","TRANSVERSAL 85 No.65-43","GASOLINA CORRIENTE OXIGENADA","9.500","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO AUTOMOTRIZ PETROBRAS CALLE 45","PETROBRAS","CALLE 45 No. 16-30","BIODIESEL EXTRA","8.799","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO AUTOMOTRIZ PETROBRAS CALLE 45","PETROBRAS","CALLE 45 No. 16-30","GASOLINA CORRIENTE OXIGENADA","8.849","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS EL PRADO","PETROBRAS","AVENIDA CARRERA 45 No. 127B-09","BIODIESEL EXTRA","9.025","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS EL PRADO","PETROBRAS","AVENIDA CARRERA 45 No. 127B-09","GASOLINA EXTRA OXIGENADA","16.210","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS EL PRADO","PETROBRAS","AVENIDA CARRERA 45 No. 127B-09","GASOLINA CORRIENTE OXIGENADA","9.245","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION NAVARRA","PETROBRAS","CARRERA 45 No. 104-40","BIODIESEL EXTRA","9.340","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION NAVARRA","PETROBRAS","CARRERA 45 No. 104-40","GASOLINA CORRIENTE OXIGENADA","9.630","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION NAVARRA","PETROBRAS","CARRERA 45 No. 104-40","BIODIESEL EXTRA","9.340","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION NAVARRA","PETROBRAS","CARRERA 45 No. 104-40","GASOLINA EXTRA OXIGENADA","16.910","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION NAVARRA","PETROBRAS","CARRERA 45 No. 104-40","GASOLINA EXTRA OXIGENADA","17.300","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION NAVARRA","PETROBRAS","CARRERA 45 No. 104-40","GASOLINA EXTRA OXIGENADA","17.300","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION NAVARRA","PETROBRAS","CARRERA 45 No. 104-40","GASOLINA CORRIENTE OXIGENADA","9.630","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION NAVARRA","PETROBRAS","CARRERA 45 No. 104-40","GASOLINA CORRIENTE OXIGENADA","9.600","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION NAVARRA","PETROBRAS","CARRERA 45 No. 104-40","BIODIESEL EXTRA","9.300","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO NQS 8","PETROBRAS","CARRERA 30 No. 8-11","GASOLINA CORRIENTE OXIGENADA","8.859","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO NQS 8","PETROBRAS","CARRERA 30 No. 8-11","BIODIESEL EXTRA","8.599","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO ESPERANZA BOSA","BIOMAX","CARRERA 79 SUR No. 74D-11","GASOLINA CORRIENTE OXIGENADA","9.479","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO ESPERANZA BOSA","BIOMAX","CARRERA 79 SUR No. 74D-11","BIODIESEL EXTRA","9.249","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO BIOMAX FUNDACION","BIOMAX","CARRERA 70 No.. 64-39","BIODIESEL EXTRA","9.239","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO BIOMAX FUNDACION","BIOMAX","CARRERA 70 No.. 64-39","BIODIESEL EXTRA","9.239","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO BIOMAX FUNDACION","BIOMAX","CARRERA 70 No.. 64-39","GASOLINA CORRIENTE OXIGENADA","9.369","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO BIOMAX FUNDACION","BIOMAX","CARRERA 70 No.. 64-39","BIODIESEL EXTRA","9.239","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO BIOMAX FUNDACION","BIOMAX","CARRERA 70 No.. 64-39","GASOLINA CORRIENTE OXIGENADA","9.079","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO BIOMAX FUNDACION","BIOMAX","CARRERA 70 No.. 64-39","BIODIESEL EXTRA","9.239","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO BIOMAX FUNDACION","BIOMAX","CARRERA 70 No.. 64-39","BIODIESEL EXTRA","9.239","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO BIOMAX FUNDACION","BIOMAX","CARRERA 70 No.. 64-39","GASOLINA CORRIENTE OXIGENADA","9.369","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO BIOMAX FUNDACION","BIOMAX","CARRERA 70 No.. 64-39","BIODIESEL EXTRA","9.239","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO BIOMAX FUNDACION","BIOMAX","CARRERA 70 No.. 64-39","GASOLINA CORRIENTE OXIGENADA","9.369","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO BIOMAX FUNDACION","BIOMAX","CARRERA 70 No.. 64-39","GASOLINA CORRIENTE OXIGENADA","9.079","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO BIOMAX FUNDACION","BIOMAX","CARRERA 70 No.. 64-39","BIODIESEL EXTRA","9.239","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO BIOMAX FUNDACION","BIOMAX","CARRERA 70 No.. 64-39","GASOLINA CORRIENTE OXIGENADA","9.079","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO BIOMAX FUNDACION","BIOMAX","CARRERA 70 No.. 64-39","BIODIESEL EXTRA","9.239","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO BIOMAX FUNDACION","BIOMAX","CARRERA 70 No.. 64-39","GASOLINA CORRIENTE OXIGENADA","9.079","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO BIOMAX FUNDACION","BIOMAX","CARRERA 70 No.. 64-39","GASOLINA CORRIENTE OXIGENADA","9.079","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO BIOMAX FUNDACION","BIOMAX","CARRERA 70 No.. 64-39","BIODIESEL EXTRA","9.239","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO BIOMAX FUNDACION","BIOMAX","CARRERA 70 No.. 64-39","GASOLINA CORRIENTE OXIGENADA","9.079","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO BIOMAX FUNDACION","BIOMAX","CARRERA 70 No.. 64-39","BIODIESEL EXTRA","9.239","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO BIOMAX FUNDACION","BIOMAX","CARRERA 70 No.. 64-39","BIODIESEL EXTRA","9.239","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO BIOMAX FUNDACION","BIOMAX","CARRERA 70 No.. 64-39","BIODIESEL EXTRA","9.239","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO BIOMAX FUNDACION","BIOMAX","CARRERA 70 No.. 64-39","GASOLINA CORRIENTE OXIGENADA","9.369","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO BIOMAX FUNDACION","BIOMAX","CARRERA 70 No.. 64-39","GASOLINA CORRIENTE OXIGENADA","9.079","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO BIOMAX FUNDACION","BIOMAX","CARRERA 70 No.. 64-39","GASOLINA CORRIENTE OXIGENADA","9.079","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO BIOMAX FUNDACION","BIOMAX","CARRERA 70 No.. 64-39","GASOLINA CORRIENTE OXIGENADA","9.079","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO BIOMAX FUNDACION","BIOMAX","CARRERA 70 No.. 64-39","GASOLINA CORRIENTE OXIGENADA","9.079","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO BIOMAX FUNDACION","BIOMAX","CARRERA 70 No.. 64-39","BIODIESEL EXTRA","9.239","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO BIOMAX FUNDACION","BIOMAX","CARRERA 70 No.. 64-39","BIODIESEL EXTRA","9.239","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO BIOMAX FUNDACION","BIOMAX","CARRERA 70 No.. 64-39","BIODIESEL EXTRA","9.239","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO BIOMAX FUNDACION","BIOMAX","CARRERA 70 No.. 64-39","GASOLINA CORRIENTE OXIGENADA","9.369","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO ALAMOS","TERPEL","CALLE 72 No. 91 A-45","GASOLINA CORRIENTE OXIGENADA","9.270","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO ALAMOS","TERPEL","CALLE 72 No. 91 A-45","BIODIESEL EXTRA","8.950","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO ALAMOS","TERPEL","CALLE 72 No. 91 A-45","BIODIESEL EXTRA","9.090","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO ALAMOS","TERPEL","CALLE 72 No. 91 A-45","GASOLINA CORRIENTE OXIGENADA","9.270","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO Y REPUESTOS LA CORUÑA","MOBIL","AVENIDA CARRERA 51 No. 58A-35 SUR","BIODIESEL EXTRA","8.999","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO Y REPUESTOS LA CORUÑA","MOBIL","AVENIDA CARRERA 51 No. 58A-35 SUR","GASOLINA CORRIENTE OXIGENADA","9.139","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO HAYUELOS","TEXACO","Avenida Ciudad de Cali No.13 A -06","BIODIESEL EXTRA","9.056","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO HAYUELOS","TEXACO","Avenida Ciudad de Cali No.13 A -06","GASOLINA CORRIENTE OXIGENADA","9.296","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO HAYUELOS","TEXACO","Avenida Ciudad de Cali No.13 A -06","GASOLINA EXTRA OXIGENADA","15.899","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS RESTREPO","OCTANO","CARRERA 24 No 6 - 33 SUR","BIODIESEL EXTRA","9.230","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS RESTREPO","OCTANO","CARRERA 24 No 6 - 33 SUR","GASOLINA CORRIENTE OXIGENADA","9.191","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","LLANTA BAJA","BIOMAX","Calle 129 No 53A-31","BIODIESEL EXTRA","8.899","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","LLANTA BAJA","BIOMAX","Calle 129 No 53A-31","GASOLINA CORRIENTE OXIGENADA","8.899","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO AUTOMOTRIZ TUNJUELITO","MOBIL","CARRERA 10 No. 51-11 SUR","BIODIESEL EXTRA","9.170","A"
